matchId,delivery,ball,batter,batterId,rightHandedBat,nonStriker,nonStrikerId,bowler,bowlerId,rightArmedBowl,bowlingStyle,ballSpeed,dismissalDetails,runs,batterRuns,bowlerRuns,extras,pitchX,pitchY,stumpsX,stumpsY,fieldX,fieldY
10201,2.16.5,5,Alyssa Healy,466,TRUE,Ellyse Perry,471,Sophie Ecclestone,3337,FALSE,ORTHODOX,23.186,,1,1,1,,-0.286,7.116,-0.041,0.750,,
10201,2.16.6,6,Ellyse Perry,471,TRUE,Alyssa Healy,466,Sophie Ecclestone,3337,FALSE,ORTHODOX,21.460,,0,0,0,,-0.265,4.767,-0.270,0.685,,
10201,2.17.1,1,Alyssa Healy,466,TRUE,Ellyse Perry,471,Katherine Brunt,547,TRUE,FAST_SEAM,30.917,,4,4,4,,-0.335,4.957,-0.221,0.622,,
10201,2.17.2,2,Alyssa Healy,466,TRUE,Ellyse Perry,471,Katherine Brunt,547,TRUE,FAST_SEAM,31.860,,0,0,0,,-0.357,8.276,-0.311,0.647,,
10201,2.17.3,3,Alyssa Healy,466,TRUE,Ellyse Perry,471,Katherine Brunt,547,TRUE,FAST_SEAM,31.206,,0,0,0,,-0.146,5.709,-0.063,0.631,,
10201,2.17.4,4,Alyssa Healy,466,TRUE,Ellyse Perry,471,Katherine Brunt,547,TRUE,FAST_SEAM,32.274,,0,0,0,,-0.133,8.996,0.092,0.754,,
10201,2.17.5,5,Alyssa Healy,466,TRUE,Ellyse Perry,471,Katherine Brunt,547,TRUE,FAST_SEAM,31.211,,2,2,2,,-0.232,5.436,-0.175,0.531,,
10201,2.17.6,6,Alyssa Healy,466,TRUE,Ellyse Perry,471,Katherine Brunt,547,TRUE,FAST_SEAM,30.981,,1,1,1,,-0.292,8.526,-0.303,0.619,,
10201,2.18.1,1,Alyssa Healy,466,TRUE,Ellyse Perry,471,Natalie Sciver,1800,TRUE,MEDIUM_SEAM,28.299,,1,1,1,,-0.454,7.368,-0.351,0.746,,
10201,2.18.2,2,Ellyse Perry,471,TRUE,Alyssa Healy,466,Natalie Sciver,1800,TRUE,MEDIUM_SEAM,29.903,,0,0,0,,-0.363,8.750,-0.213,0.802,,
10201,2.18.3,3,Ellyse Perry,471,TRUE,Alyssa Healy,466,Natalie Sciver,1800,TRUE,MEDIUM_SEAM,-1.000,,0,0,0,,,,,,,
10201,2.18.4,4,Ellyse Perry,471,TRUE,Alyssa Healy,466,Natalie Sciver,1800,TRUE,MEDIUM_SEAM,-1.000,st Sarah Taylor b Natalie Sciver,1,0,1,Wd,,,,,,
10201,2.18.5,4,Rachael Haynes,465,FALSE,Alyssa Healy,466,Natalie Sciver,1800,TRUE,MEDIUM_SEAM,30.275,,0,0,0,,-0.064,7.569,0.297,0.737,,
10201,2.18.6,5,Rachael Haynes,465,FALSE,Alyssa Healy,466,Natalie Sciver,1800,TRUE,MEDIUM_SEAM,28.160,,0,0,0,,-0.338,3.855,-0.305,0.490,,
10201,2.18.7,6,Rachael Haynes,465,FALSE,Alyssa Healy,466,Natalie Sciver,1800,TRUE,MEDIUM_SEAM,27.626,,0,0,0,,-0.206,5.880,0.027,0.589,,
10201,2.19.1,1,Alyssa Healy,466,TRUE,Rachael Haynes,465,Katherine Brunt,547,TRUE,FAST_SEAM,30.245,,0,0,0,,-0.223,6.936,-0.072,0.642,,
10201,2.19.2,2,Alyssa Healy,466,TRUE,Rachael Haynes,465,Katherine Brunt,547,TRUE,FAST_SEAM,30.798,,1,1,1,,-0.071,4.903,0.077,0.483,,
10201,2.19.3,3,Rachael Haynes,465,FALSE,Alyssa Healy,466,Katherine Brunt,547,TRUE,FAST_SEAM,31.442,,0,0,0,,0.443,2.573,0.589,0.261,,
10201,2.19.4,4,Rachael Haynes,465,FALSE,Alyssa Healy,466,Katherine Brunt,547,TRUE,FAST_SEAM,31.424,,0,0,0,,0.262,5.857,0.532,0.560,,
10201,2.19.5,5,Rachael Haynes,465,FALSE,Alyssa Healy,466,Katherine Brunt,547,TRUE,FAST_SEAM,31.146,,0,0,0,,-0.009,5.962,0.212,0.634,,
10201,2.19.6,6,Rachael Haynes,465,FALSE,Alyssa Healy,466,Katherine Brunt,547,TRUE,FAST_SEAM,31.773,,1,1,1,,0.155,6.733,0.492,0.697,,
10201,2.20.1,1,Rachael Haynes,465,FALSE,Alyssa Healy,466,Natalie Sciver,1800,TRUE,MEDIUM_SEAM,30.472,,0,0,0,,-0.077,7.818,0.231,0.745,,
10201,2.20.2,2,Rachael Haynes,465,FALSE,Alyssa Healy,466,Natalie Sciver,1800,TRUE,MEDIUM_SEAM,30.089,,4,4,4,,-0.191,9.001,0.174,1.035,,
